phi,r,z
20.204691,5.057994,2.073325
20.205535,5.056933,2.074572
20.206379,5.055873,2.075818
20.207223,5.054813,2.077063
20.208068,5.053754,2.078306
20.208913,5.052694,2.079548
20.209758,5.051635,2.080789
20.210604,5.050577,2.082029
20.211450,5.049518,2.083267
20.212296,5.048460,2.084504
20.213143,5.047403,2.085739
20.213990,5.046346,2.086974
20.214837,5.045289,2.088207
20.215684,5.044232,2.089438
20.216532,5.043176,2.090669
20.217380,5.042120,2.091898
20.218229,5.041064,2.093126
20.219078,5.040009,2.094352
20.219927,5.038954,2.095577
20.220777,5.037900,2.096801
20.221626,5.036846,2.098024
20.222477,5.035792,2.099245
20.223327,5.034739,2.100465
20.224178,5.033686,2.101684
20.225029,5.032633,2.102901
20.225880,5.031581,2.104117
20.226732,5.030529,2.105332
20.227584,5.029477,2.106545
20.228437,5.028426,2.107757
20.229289,5.027375,2.108968
20.230142,5.026325,2.110177
20.230996,5.025274,2.111385
20.231849,5.024225,2.112592
20.232704,5.023175,2.113798
20.233558,5.022126,2.115002
20.234413,5.021078,2.116204
20.235268,5.020030,2.117406
20.236123,5.018982,2.118606
20.236979,5.017934,2.119805
20.237835,5.016887,2.121002
20.238691,5.015841,2.122198
20.239547,5.014794,2.123393
20.240404,5.013749,2.124587
20.241262,5.012703,2.125779
20.242119,5.011658,2.126970
20.242977,5.010613,2.128159
20.243835,5.009569,2.129347
20.244694,5.008525,2.130534
20.245553,5.007482,2.131719
20.246412,5.006439,2.132904
20.247272,5.005396,2.134086
20.248132,5.004354,2.135268
20.248992,5.003312,2.136448
20.249852,5.002270,2.137627
20.250713,5.001229,2.138804
20.251574,5.000189,2.139980
20.252436,4.999148,2.141155
20.253298,4.998109,2.142328
20.254160,4.997069,2.143500
20.255022,4.996030,2.144671
20.255885,4.994992,2.145840
20.256748,4.993954,2.147008
20.257612,4.992916,2.148174
20.258475,4.991879,2.149340
20.259340,4.990842,2.150503
20.260204,4.989806,2.151666
20.261069,4.988770,2.152827
20.261934,4.987734,2.153987
20.262799,4.986699,2.155145
20.263665,4.985664,2.156302
20.264531,4.984630,2.157458
20.265397,4.983596,2.158612
20.266264,4.982563,2.159765
20.267131,4.981530,2.160917
20.267998,4.980498,2.162067
20.268866,4.979466,2.163216
20.269734,4.978434,2.164363
20.270603,4.977403,2.165510
20.271471,4.976372,2.166654
20.272340,4.975342,2.167798
20.273210,4.974312,2.168940
20.274079,4.973283,2.170080
20.274949,4.972254,2.171220
20.275820,4.971226,2.172357
20.276690,4.970198,2.173494
20.277561,4.969170,2.174629
20.278432,4.968143,2.175763
20.279304,4.967117,2.176895
20.280176,4.966091,2.178026
20.281048,4.965065,2.179156
20.281921,4.964040,2.180284
20.282794,4.963015,2.181411
20.283667,4.961991,2.182536
20.284541,4.960968,2.183660
20.285414,4.959944,2.184783
20.286289,4.958922,2.185904
20.287163,4.957899,2.187024
20.288038,4.956878,2.188142
20.288913,4.955856,2.189260
20.289789,4.954836,2.190375
20.290665,4.953815,2.191490
20.291541,4.952796,2.192602
20.292418,4.951776,2.193714
20.293294,4.950757,2.194824
20.294172,4.949739,2.195933
20.295049,4.948721,2.197040
20.295927,4.947704,2.198146
20.296805,4.946687,2.199251
20.297684,4.945671,2.200354
20.298562,4.944655,2.201455
20.299442,4.943640,2.202556
20.300321,4.942625,2.203655
20.301201,4.941610,2.204752
20.302081,4.940597,2.205848
20.302961,4.939583,2.206943
20.303842,4.938571,2.208036
20.304723,4.937558,2.209128
20.305605,4.936547,2.210218
20.306487,4.935535,2.211307
20.307369,4.934525,2.212395
20.308251,4.933515,2.213481
20.309134,4.932505,2.214566
20.310017,4.931496,2.215649
20.310900,4.930487,2.216731
20.311784,4.929479,2.217812
20.312668,4.928472,2.218891
20.313553,4.927465,2.219969
20.314437,4.926458,2.221045
20.315322,4.925452,2.222120
20.316208,4.924447,2.223193
20.317093,4.923442,2.224265
20.317979,4.922438,2.225336
20.318866,4.921434,2.226405
20.319753,4.920431,2.227472
20.320640,4.919428,2.228539
20.321527,4.918426,2.229604
20.322415,4.917424,2.230667
20.323303,4.916423,2.231729
20.324191,4.915423,2.232789
20.325080,4.914423,2.233849
20.325969,4.913423,2.234906
20.326858,4.912425,2.235963
20.327748,4.911426,2.237017
20.328638,4.910429,2.238071
20.329528,4.909432,2.239123
20.330419,4.908435,2.240173
20.331309,4.907439,2.241222
20.332201,4.906444,2.242270
20.333092,4.905449,2.243316
20.333984,4.904454,2.244361
20.334877,4.903461,2.245404
20.335769,4.902468,2.246446
20.336662,4.901475,2.247486
20.337555,4.900483,2.248525
20.338449,4.899492,2.249562
20.339343,4.898501,2.250598
20.340237,4.897511,2.251633
20.341132,4.896521,2.252666
20.342027,4.895532,2.253698
20.342922,4.894543,2.254728
20.343818,4.893555,2.255757
20.344713,4.892568,2.256784
20.345610,4.891581,2.257810
20.346506,4.890595,2.258834
20.347403,4.889610,2.259857
20.348300,4.888625,2.260879
20.349198,4.887641,2.261899
20.350096,4.886657,2.262917
20.350994,4.885674,2.263934
20.351892,4.884691,2.264950
20.352791,4.883709,2.265964
20.353690,4.882728,2.266977
20.354590,4.881748,2.267988
20.355490,4.880768,2.268998
20.356390,4.879788,2.270006
20.357290,4.878809,2.271013
20.358191,4.877831,2.272018
20.359092,4.876853,2.273022
20.359994,4.875877,2.274024
20.360896,4.874900,2.275025
20.361798,4.873924,2.276025
20.362700,4.872949,2.277023
20.363603,4.871975,2.278019
20.364506,4.871001,2.279014
20.365410,4.870028,2.280008
20.366313,4.869055,2.281000
20.367217,4.868083,2.281990
20.368122,4.867112,2.282979
20.369027,4.866142,2.283967
20.369932,4.865172,2.284953
20.370837,4.864202,2.285938
20.371743,4.863233,2.286921
20.372649,4.862265,2.287903
20.373555,4.861298,2.288883
20.374462,4.860331,2.289861
20.375369,4.859365,2.290839
20.376276,4.858400,2.291814
20.377184,4.857435,2.292789
20.378092,4.856471,2.293761
20.379000,4.855507,2.294732
20.379909,4.854544,2.295702
20.380818,4.853582,2.296670
20.381727,4.852621,2.297637
20.382637,4.851660,2.298602
20.383547,4.850699,2.299566
20.384457,4.849740,2.300528
20.385368,4.848781,2.301489
20.386279,4.847823,2.302448
20.387190,4.846865,2.303406
20.388102,4.845909,2.304362
20.389014,4.844952,2.305317
20.389926,4.843997,2.306270
20.390839,4.843042,2.307222
20.391752,4.842088,2.308172
20.392665,4.841135,2.309121
20.393579,4.840182,2.310068
20.394492,4.839230,2.311014
20.395407,4.838278,2.311958
20.396321,4.837328,2.312901
20.397236,4.836378,2.313842
20.398151,4.835428,2.314781
20.399067,4.834480,2.315719
20.399983,4.833532,2.316656
20.400899,4.832585,2.317591
20.401816,4.831638,2.318525
20.402732,4.830692,2.319457
20.403650,4.829747,2.320387
20.404567,4.828803,2.321316
20.405485,4.827859,2.322244
20.406403,4.826916,2.323170
20.407322,4.825974,2.324094
20.408240,4.825033,2.325017
20.409159,4.824092,2.325938
20.410079,4.823152,2.326858
20.410999,4.822212,2.327777
20.411919,4.821274,2.328693
20.412839,4.820336,2.329609
20.413760,4.819398,2.330522
20.414681,4.818462,2.331435
20.415602,4.817526,2.332345
20.416524,4.816591,2.333254
20.417446,4.815657,2.334162
20.418369,4.814723,2.335068
20.419291,4.813790,2.335973
20.420214,4.812858,2.336876
20.421138,4.811927,2.337777
20.422061,4.810996,2.338677
20.422985,4.810066,2.339575
20.423910,4.809137,2.340472
20.424834,4.808209,2.341368
20.425759,4.807281,2.342261
20.426685,4.806354,2.343154
20.427610,4.805428,2.344044
20.428536,4.804502,2.344933
20.429462,4.803578,2.345821
20.430389,4.802654,2.346707
20.431316,4.801731,2.347592
20.432243,4.800808,2.348474
20.433171,4.799887,2.349356
20.434099,4.798966,2.350236
20.435027,4.798046,2.351114
20.435955,4.797126,2.351991
20.436884,4.796208,2.352866
20.437813,4.795290,2.353740
20.438743,4.794373,2.354612
20.439673,4.793457,2.355482
20.440603,4.792541,2.356351
20.441533,4.791626,2.357218
20.442464,4.790712,2.358084
20.443395,4.789799,2.358949
20.444327,4.788887,2.359811
20.445258,4.787975,2.360672
20.446190,4.787064,2.361532
20.447123,4.786154,2.362390
20.448056,4.785245,2.363247
20.448989,4.784337,2.364102
20.449922,4.783429,2.364955
20.450856,4.782522,2.365807
20.451790,4.781616,2.366657
20.452724,4.780711,2.367505
20.453659,4.779806,2.368353
20.454594,4.778903,2.369198
20.455529,4.778000,2.370042
20.456465,4.777098,2.370884
20.457400,4.776196,2.371725
20.458337,4.775296,2.372564
20.459273,4.774396,2.373402
20.460210,4.773497,2.374238
20.461147,4.772599,2.375072
20.462085,4.771702,2.375905
20.463023,4.770806,2.376737
20.463961,4.769910,2.377566
20.464899,4.769015,2.378394
20.465838,4.768121,2.379221
20.466777,4.767228,2.380046
20.467717,4.766336,2.380869
20.468657,4.765444,2.381691
20.469597,4.764554,2.382512
20.470537,4.763664,2.383330
20.471478,4.762775,2.384147
20.472419,4.761887,2.384963
20.473360,4.760999,2.385777
20.474302,4.760113,2.386589
20.475244,4.759227,2.387400
20.476186,4.758342,2.388209
20.477129,4.757458,2.389016
20.478072,4.756575,2.389822
20.479015,4.755693,2.390626
20.479959,4.754811,2.391429
20.480902,4.753931,2.392230
20.481847,4.753051,2.393030
20.482791,4.752172,2.393828
20.483736,4.751294,2.394624
20.484681,4.750417,2.395419
20.485627,4.749540,2.396212
20.486573,4.748665,2.397004
20.487519,4.747790,2.397794
20.488465,4.746916,2.398582
20.489412,4.746043,2.399369
20.490359,4.745171,2.400154
20.491306,4.744300,2.400937
20.492254,4.743430,2.401719
20.493202,4.742560,2.402500
20.494150,4.741692,2.403278
20.495099,4.740824,2.404055
20.496048,4.739957,2.404831
20.496997,4.739091,2.405605
20.497947,4.738226,2.406377
20.498897,4.737362,2.407148
20.499847,4.736499,2.407917
20.500797,4.735636,2.408684
20.501748,4.734775,2.409450
20.502699,4.733914,2.410214
20.503651,4.733054,2.410977
20.504603,4.732195,2.411738
20.505555,4.731337,2.412497
20.506507,4.730480,2.413255
20.507460,4.729624,2.414011
20.508413,4.728769,2.414765
20.509366,4.727914,2.415518
20.510320,4.727061,2.416269
20.511274,4.726208,2.417019
20.512228,4.725356,2.417767
20.513183,4.724505,2.418513
20.514138,4.723655,2.419258
20.515093,4.722806,2.420001
20.516048,4.721958,2.420743
20.517004,4.721111,2.421483
20.517960,4.720265,2.422221
20.518917,4.719419,2.422957
20.519874,4.718575,2.423692
20.520831,4.717732,2.424426
20.521788,4.716889,2.425157
20.522746,4.716047,2.425888
20.523704,4.715206,2.426616
20.524662,4.714367,2.427343
20.525621,4.713528,2.428068
20.526580,4.712690,2.428791
20.527539,4.711853,2.429513
20.528498,4.711016,2.430234
20.529458,4.710181,2.430952
20.530418,4.709347,2.431669
20.531379,4.708514,2.432384
20.532340,4.707681,2.433098
20.533301,4.706850,2.433810
20.534262,4.706019,2.434521
20.535224,4.705190,2.435229
20.536186,4.704361,2.435936
20.537148,4.703533,2.436642
20.538111,4.702707,2.437346
20.539074,4.701881,2.438048
20.540037,4.701056,2.438748
20.541000,4.700232,2.439447
20.541964,4.699409,2.440144
20.542928,4.698587,2.440840
20.543893,4.697766,2.441534
20.544858,4.696946,2.442226
20.545823,4.696127,2.442917
20.546788,4.695309,2.443606
20.547754,4.694492,2.444293
20.548720,4.693676,2.444979
20.549686,4.692860,2.445663
20.550653,4.692046,2.446345
20.551620,4.691233,2.447026
20.552587,4.690420,2.447705
20.553554,4.689609,2.448382
20.554522,4.688799,2.449058
20.555490,4.687989,2.449732
20.556459,4.687181,2.450404
20.557427,4.686373,2.451075
20.558396,4.685567,2.451744
20.559366,4.684762,2.452411
20.560335,4.683957,2.453077
20.561305,4.683154,2.453741
20.562275,4.682351,2.454403
20.563246,4.681549,2.455064
20.564217,4.680749,2.455723
20.565188,4.679949,2.456380
20.566159,4.679151,2.457036
20.567131,4.678353,2.457690
20.568103,4.677557,2.458342
20.569075,4.676761,2.458993
20.570048,4.675967,2.459642
20.571021,4.675173,2.460289
20.571994,4.674380,2.460935
20.572967,4.673589,2.461579
20.573941,4.672798,2.462221
20.574915,4.672009,2.462862
20.575890,4.671220,2.463501
20.576865,4.670433,2.464138
20.577840,4.669646,2.464774
20.578815,4.668861,2.465408
20.579790,4.668076,2.466040
20.580766,4.667293,2.466670
20.581742,4.666510,2.467299
20.582719,4.665729,2.467926
20.583696,4.664949,2.468552
20.584673,4.664169,2.469176
20.585650,4.663391,2.469798
20.586628,4.662614,2.470418
20.587606,4.661837,2.471037
20.588584,4.661062,2.471654
20.589563,4.660288,2.472269
20.590541,4.659515,2.472883
20.591521,4.658743,2.473495
20.592500,4.657971,2.474105
20.593480,4.657201,2.474714
20.594460,4.656432,2.475321
20.595440,4.655664,2.475926
20.596421,4.654897,2.476529
20.597401,4.654132,2.477131
20.598383,4.653367,2.477731
20.599364,4.652603,2.478330
20.600346,4.651840,2.478927
20.601328,4.651078,2.479522
20.602310,4.650318,2.480115
20.603293,4.649558,2.480707
20.604276,4.648800,2.481296
20.605259,4.648042,2.481885
20.606242,4.647286,2.482471
20.607226,4.646530,2.483056
20.608210,4.645776,2.483639
20.609195,4.645023,2.484221
20.610179,4.644271,2.484800
20.611164,4.643520,2.485378
20.612150,4.642769,2.485955
20.613135,4.642021,2.486529
20.614121,4.641273,2.487102
20.615107,4.640526,2.487673
20.616093,4.639780,2.488243
20.617080,4.639035,2.488810
20.618067,4.638292,2.489376
20.619054,4.637549,2.489941
20.620042,4.636808,2.490503
20.621029,4.636067,2.491064
20.622018,4.635328,2.491623
20.623006,4.634590,2.492181
20.623995,4.633853,2.492737
20.624984,4.633117,2.493291
20.625973,4.632382,2.493843
20.626962,4.631648,2.494394
20.627952,4.630915,2.494943
20.628942,4.630184,2.495490
20.629932,4.629453,2.496035
20.630923,4.628724,2.496579
20.631914,4.627995,2.497121
20.632905,4.627268,2.497661
20.633897,4.626542,2.498200
20.634888,4.625817,2.498737
20.635880,4.625093,2.499272
20.636873,4.624370,2.499805
20.637865,4.623648,2.500337
20.638858,4.622928,2.500867
20.639851,4.622208,2.501395
20.640845,4.621490,2.501921
20.641839,4.620772,2.502446
20.642833,4.620056,2.502969
20.643827,4.619341,2.503490
20.644821,4.618627,2.504010
20.645816,4.617914,2.504528
20.646811,4.617203,2.505044
20.647807,4.616492,2.505558
20.648802,4.615783,2.506071
20.649798,4.615074,2.506582
20.650794,4.614367,2.507091
20.651791,4.613661,2.507598
20.652788,4.612956,2.508104
20.653785,4.612252,2.508608
20.654782,4.611549,2.509110
20.655779,4.610848,2.509611
20.656777,4.610147,2.510109
20.657775,4.609448,2.510606
20.658774,4.608750,2.511102
20.659772,4.608053,2.511595
20.660771,4.607357,2.512087
20.661771,4.606662,2.512577
20.662770,4.605969,2.513065
20.663770,4.605276,2.513552
20.664770,4.604585,2.514037
20.665770,4.603895,2.514520
20.666771,4.603206,2.515001
20.667772,4.602518,2.515481
20.668773,4.601831,2.515958
20.669774,4.601146,2.516434
20.670776,4.600461,2.516909
20.671778,4.599778,2.517381
20.672780,4.599096,2.517852
20.673782,4.598415,2.518321
20.674785,4.597735,2.518789
20.675788,4.597057,2.519254
20.676791,4.596379,2.519718
20.677795,4.595703,2.520180
20.678798,4.595028,2.520640
20.679802,4.594354,2.521099
20.680807,4.593681,2.521556
20.681811,4.593010,2.522011
20.682816,4.592339,2.522464
20.683821,4.591670,2.522915
20.684826,4.591002,2.523365
20.685832,4.590335,2.523813
20.686838,4.589669,2.524259
20.687844,4.589005,2.524704
20.688850,4.588341,2.525147
20.689857,4.587679,2.525588
20.690864,4.587018,2.526027
20.691871,4.586358,2.526464
20.692879,4.585700,2.526900
20.693886,4.585042,2.527334
20.694894,4.584386,2.527766
20.695903,4.583731,2.528196
20.696911,4.583077,2.528625
20.697920,4.582424,2.529052
20.698929,4.581773,2.529477
20.699938,4.581122,2.529900
20.700947,4.580473,2.530322
20.701957,4.579825,2.530742
20.702967,4.579179,2.531160
20.703978,4.578533,2.531576
20.704988,4.577889,2.531990
20.705999,4.577246,2.532403
20.707010,4.576604,2.532814
20.708021,4.575963,2.533223
20.709033,4.575324,2.533631
20.710045,4.574685,2.534036
20.711057,4.574048,2.534440
20.712069,4.573412,2.534842
20.713081,4.572778,2.535242
20.714094,4.572144,2.535641
20.715107,4.571512,2.536038
20.716121,4.570881,2.536433
20.717134,4.570251,2.536826
20.718148,4.569622,2.537217
20.719162,4.568995,2.537607
20.720176,4.568369,2.537995
20.721191,4.567744,2.538381
20.722206,4.567120,2.538765
20.723221,4.566498,2.539147
20.724236,4.565877,2.539528
20.725252,4.565257,2.539907
20.726268,4.564638,2.540284
20.727284,4.564020,2.540660
20.728300,4.563404,2.541033
20.729316,4.562789,2.541405
20.730333,4.562175,2.541775
20.731350,4.561562,2.542143
20.732367,4.560951,2.542510
20.733385,4.560341,2.542874
20.734403,4.559732,2.543237
20.735421,4.559124,2.543598
20.736439,4.558518,2.543957
20.737458,4.557912,2.544315
20.738476,4.557308,2.544671
20.739495,4.556706,2.545024
20.740514,4.556104,2.545377
20.741534,4.555504,2.545727
20.742554,4.554905,2.546075
20.743574,4.554307,2.546422
20.744594,4.553711,2.546767
20.745614,4.553116,2.547110
20.746635,4.552522,2.547452
20.747656,4.551929,2.547791
20.748677,4.551337,2.548129
20.749698,4.550747,2.548465
20.750720,4.550158,2.548799
20.751742,4.549570,2.549131
20.752764,4.548984,2.549462
20.753786,4.548399,2.549791
20.754808,4.547815,2.550118
20.755831,4.547232,2.550443
20.756854,4.546651,2.550766
20.757878,4.546071,2.551088
20.758901,4.545492,2.551407
20.759925,4.544914,2.551725
20.760949,4.544338,2.552041
20.761973,4.543763,2.552356
20.762997,4.543189,2.552668
20.764022,4.542617,2.552979
20.765047,4.542045,2.553288
20.766072,4.541475,2.553595
20.767097,4.540907,2.553900
20.768123,4.540339,2.554204
20.769148,4.539773,2.554506
20.770174,4.539208,2.554805
20.771201,4.538645,2.555104
20.772227,4.538082,2.555400
20.773254,4.537521,2.555694
20.774281,4.536962,2.555987
20.775308,4.536403,2.556278
20.776335,4.535846,2.556567
20.777363,4.535290,2.556854
20.778391,4.534736,2.557139
20.779419,4.534182,2.557423
20.780447,4.533630,2.557705
20.781475,4.533080,2.557985
20.782504,4.532530,2.558263
20.783533,4.531982,2.558539
20.784562,4.531435,2.558814
20.785592,4.530890,2.559086
20.786621,4.530346,2.559357
20.787651,4.529803,2.559626
20.788681,4.529261,2.559893
20.789711,4.528721,2.560159
20.790742,4.528182,2.560423
20.791772,4.527644,2.560684
20.792803,4.527108,2.560944
20.793834,4.526572,2.561202
20.794866,4.526039,2.561459
20.795897,4.525506,2.561713
20.796929,4.524975,2.561966
20.797961,4.524445,2.562217
20.798993,4.523916,2.562466
20.800026,4.523389,2.562713
20.801058,4.522863,2.562958
20.802091,4.522339,2.563202
20.803124,4.521815,2.563444
20.804157,4.521293,2.563684
20.805191,4.520773,2.563922
20.806225,4.520253,2.564158
20.807259,4.519735,2.564392
20.808293,4.519218,2.564625
20.809327,4.518703,2.564856
20.810361,4.518189,2.565085
20.811396,4.517676,2.565312
20.812431,4.517165,2.565537
20.813466,4.516654,2.565760
20.814502,4.516146,2.565982
20.815537,4.515638,2.566202
20.816573,4.515132,2.566420
20.817609,4.514627,2.566636
20.818645,4.514124,2.566850
20.819682,4.513621,2.567063
20.820718,4.513121,2.567273
20.821755,4.512621,2.567482
20.822792,4.512123,2.567689
20.823829,4.511626,2.567894
20.824866,4.511130,2.568097
20.825904,4.510636,2.568299
20.826942,4.510143,2.568499
20.827980,4.509652,2.568696
20.829018,4.509162,2.568892
20.830056,4.508673,2.569086
20.831095,4.508185,2.569279
20.832134,4.507699,2.569469
20.833173,4.507214,2.569658
20.834212,4.506731,2.569844
20.835251,4.506249,2.570029
20.836291,4.505768,2.570212
20.837331,4.505289,2.570394
20.838371,4.504811,2.570573
20.839411,4.504334,2.570750
20.840451,4.503858,2.570926
20.841492,4.503384,2.571100
20.842533,4.502912,2.571272
20.843574,4.502440,2.571442
20.844615,4.501970,2.571611
20.845656,4.501502,2.571777
